image_path,ssi_path,label,split
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_046.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_046_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_047.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_047_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_048.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_048_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_049.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_049_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_050.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_050_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_051.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_051_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_054.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_054_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_056.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_056_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_057.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_057_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_058.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_058_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_061.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_061_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_063.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_063_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_064.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_064_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_065.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_065_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_066.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_066_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_067.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_067_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_068.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_068_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB9/segment_071.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB9/segment_071_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_001.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_001_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_002.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_002_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_003.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_003_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_004.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_004_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_005.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_005_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_006.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_006_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_007.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_007_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_010.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_010_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_011.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_011_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_013.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_013_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_014.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_014_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_015.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_015_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_016.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_016_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_019.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_019_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_020.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_020_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_021.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_021_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_025.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_025_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_028.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_028_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_029.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_029_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_030.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_030_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_031.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_031_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_032.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_032_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_033.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_033_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_034.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_034_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_036.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_036_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_037.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_037_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_038.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_038_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_039.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_039_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_041.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_041_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_043.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_043_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_044.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_044_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_045.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_045_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_046.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_046_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_047.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_047_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_049.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_049_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_050.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_050_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_054.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_054_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_056.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_056_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_057.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_057_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_058.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_058_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_061.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_061_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_062.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_062_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_063.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_063_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_064.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_064_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_065.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_065_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_066.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_066_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_067.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_067_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_068.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_068_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_069.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_069_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_20/SW_FB10/segment_071.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_20/SW_FB10/segment_071_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_000.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_000_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_002.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_002_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_003.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_003_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_004.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_004_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_005.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_005_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_007.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_007_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_008.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_008_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_010.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_010_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_012.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_012_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_013.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_013_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_014.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_014_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_015.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_015_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_016.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_016_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_017.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_017_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_019.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_019_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_020.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_020_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_023.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_023_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_024.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_024_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_025.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_025_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_027.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_027_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_028.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_028_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_033.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_033_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_034.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_034_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_035.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_035_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_037.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_037_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_038.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_038_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_040.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_040_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_041.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_041_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_042.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_042_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_044.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_044_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_045.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_045_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_047.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_047_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_048.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_048_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_049.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_049_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_050.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_050_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_053.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_053_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_054.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_054_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_055.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_055_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_056.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_056_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_058.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_058_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_059.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_059_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_061.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_061_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_063.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_063_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_064.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_064_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_065.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_065_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_067.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_067_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_068.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_068_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_069.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_069_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_070.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_070_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB1/segment_071.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB1/segment_071_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB2/segment_000.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB2/segment_000_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB2/segment_001.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB2/segment_001_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB2/segment_002.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB2/segment_002_weighted.npy,DS_CTE,train
/content/drive/MyDrive/CWT_images/train/DS_CTE/DS_WN_21/SW_FB2/segment_004.png,/content/drive/MyDrive/SSI_vectors/train/DS_CTE/DS_WN_21/SW_FB2/segment_004_weighted.npy,DS_CTE,train
